㯙,※［＃「轍」の「車」に代えて「木」、U+3BD9、55-上-3］
㲓,※［＃「毬」の「求」に代えて「戍」、U+3C93、297-4］
㲪,※［＃「登＋毛」、U+3CAA、62-12］
㳽,※［＃「さんずい＋弥」、U+3CFD、231-下-19］
㴶,※［＃「さんずい＋確のつくり」、U+3D36、405-12］
㴶,※［＃「さんずい＋確のつくり」、U+3D36、406-8］
㵼,※［＃「さんずい＋冩」、U+3D7C、13-上-10］
㵼,※［＃「さんずい＋冩」、U+3D7C、42-上-11］
㵼,※［＃「さんずい＋冩」、U+3D7C、42-上-5］
㵼,※［＃「さんずい＋冩」、U+3D7C、42-上-6］
㵼,※［＃「さんずい＋冩」、U+3D7C、43-上-11］
㵼,※［＃「さんずい＋冩」、U+3D7C、43-上-9］
㵼,※［＃「さんずい＋冩」、U+3D7C、43-下-23］
㵼,※［＃「さんずい＋冩」、U+3D7C、44-上-2］
㶑,※［＃「さんずい＋歛」、U+3D91、957-上-16］
㷲,※［＃「火＋動」、U+3DF2、279-5］
㹀,※［＃「特のへん＋孛」、U+3E40、40-2］
㹅,※［＃「特のへん＋怱」、U+3E45、263-4］
㺄,※［＃「けものへん＋愉のつくり」、U+3E84、187-10］
㺄,※［＃「けものへん＋愉のつくり」、U+3E84、189-9］
㾗,※［＃「やまいだれ＋良」、U+3F97、141-下-13］
㾗,※［＃「やまいだれ＋良」、U+3F97、142-上-14］
㾗,※［＃「やまいだれ＋良」、U+3F97、38-上-9］
㾗,※［＃「やまいだれ＋良」、U+3F97、40-上-15］
㾱,※［＃「やまいだれ＋発」、U+3FB1、36-上-16］
㾱,※［＃「やまいだれ＋発」、U+3FB1、37-上-1］
㾱,※［＃「やまいだれ＋発」、U+3FB1、742-下-21］
㾱,※［＃「やまいだれ＋発」、U+3FB1、92-下-11］
㾾,※［＃「やまいだれ＋慊のつくり」、U+3FBE、291-2］
㿠,※［＃「白＋光」、U+3FE0、342-11］
㿺,※［＃「暴＋皮」、U+3FFA、25-18］
㿺,※［＃「暴＋皮」、U+3FFA、26-6］
䇿,※［＃「竹かんむり／束」、U+41FF、76-1］
䈥,※［＃「筋」の「月」に代えて「角」、U+4225、97-10］
䈥,※［＃「筋」の「月」に代えて「角」、U+4225、98-8］
䌤,※［＃「糸＋爾」、U+4324、529-4］
䎖,※［＃「曾＋栩のつくり」、U+4396、234-4］
䐿,※［＃「月＋奧」、U+443F、358-19］
