匇,※［＃「勹〈夕」、第3水準1-14-76］
匇,※［＃「勹＋夕」、第3水準1-14-76］
匇,※［＃「勹／夕」、第3水準1-14-76］
匇,※［＃「勹＜夕」、第3水準1-14-76］
匜,※［＃「匚＜也」、第3水準1-14-77］
匵,※［＃「匚＜續のつくり」、第4水準2-3-47］
匾,※［＃「匚＋扁」、第4水準2-3-48］
匾,※［＃「匚＜扁」、第4水準2-3-48］
匾,※［＃「匸＜扁」、第4水準2-3-48］
匾,※［＃「匸＜編のつくり」の「戸」に代えて「戸の旧字」、第4水準2-3-48］
卬,※［＃「仰」から「にんべん」を取ったもの、読みは「ぎょう」、第4水準2-3-53］
卬,※［＃「昂－日」、第4水準2-3-53］
卬,※［＃「（項－頁）＋卩」、第4水準2-3-53］
卺,※［＃「※」は「丞」の「一」のかわりに「巳」、第4水準2-3-54、13-11］
卺,※［＃「丞／己」、第4水準2-3-54］
卺,※［＃「丞／犯のつくり」、第4水準2-3-54］
卺,※［＃「丞／（厄－厂）」、第4水準2-3-54］
厓,※［＃「※」は「涯－さんずい」、第3水準1-14-82、82-15］
厓,※［＃「※」は「涯－さんずい」、第3水準1-14-82、86-15］
厓,※［＃「厂＋圭」、第3水準1-14-82］
厓,※［＃「涯のつくり」、第3水準1-14-82］
厲,※［＃「※」は「勵－力」、第3水準1-14-84、106-1］
厲,※［＃「※」は「勵－力」、第3水準1-14-84、205-2］
厲,※［＃「※」は「勵－力」、第3水準1-14-84、22-4］
厲,※［＃「がんだれ＋萬」、第3水準1-14-84］
厲,※［＃「厂＋万」、第3水準1-14-84］
厲,※［＃「厂＋萬」、第3水準1-14-84］
厴,※［＃「厂＋（厭－厂）／甲」、第4水準2-3-56］
叕,※［＃「綴－糸」、第4水準2-3-63］
叚,※［＃「暇－日」、第4水準2-3-64］
叚,※［＃「蝦－虫」、第4水準2-3-64］
叵,※［＃「匚＜口」、第4水準2-3-67］
吒,※［＃「咤－宀」、第3水準1-14-85］
吧,※［＃「口＋巴」、第3水準1-14-86］
呃,※［＃「口＋厄」、第4水準2-3-72］
呍,※［＃「口＋云」、第3水準1-14-87］
呕,※［＃「口＋区」、第4水準2-3-68］
呢,※［＃「口＋尼」、第4水準2-3-73］
呦,※［＃「口＋幼」、第4水準2-3-74］
呴,※［＃「口＋句」、第3水準1-14-90］
呿,※［＃「口＋去」、第3水準1-14-91］
咈,※［＃「口＋弗」、第3水準1-14-92］
咍,※［＃「口＋台」、第4水準2-3-77］
咖,※［＃「※」は「口＋加」、第3水準1-14-93、181-8］
咖,※［＃「口＋加」、第3水準1-14-93］
咜,※［＃「※」は「口へん＋它」、第3水準1-14-88、38-4］
咜,※［＃「※」は「口＋它」、第3水準1-14-88、154-13］
咜,※［＃「※」は「口＋它」、読みは「た」、第3水準1-14-88、362-16］
咜,※［＃「口へん＋它」、第3水準1-14-88、読みは「タ」、94上-20］
咜,※［＃「口＋它」、第3水準1-14-88］
咜,※［＃「口＋它」、読みは「た」、第3水準1-14-88、362-16］
咜,※［＃「口＋它」（咤の俗字）、よみは「た」、第3水準1-14-88、127-上9］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、140-8］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、196-3］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、213-16］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、59-6］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、読みは「ささや」、196-6］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、読みは「ささや」、213-17］
咡,※［＃「※」は「口＋耳」、第3水準1-14-94、読みは「ささや」、215-9］
咡,※［＃「口＋耳」、第3水準1-14-94］
咩,※［＃「口＋羊」、第3水準1-15-1］
咷,※［＃「口＋兆」、第4水準2-3-83］
咿,※［＃「口＋伊」、第4水準2-3-85］
哃,※［＃「口＋同」、第4水準2-3-86］
哆,※［＃「口＋多」、第3水準1-15-2］
哬,※［＃「口＋何」、第4水準2-3-88］
哱,※［＃「口＋孛」、第4水準2-3-90］
唁,※［＃「口＋言」、第4水準2-3-93］
唉,※［＃「口＋矣」、第4水準2-3-94］
唎,※［＃「口＋利」、第3水準1-15-4、314-6］
唎,※［＃「口＋利」、第3水準1-15-4］
唫,※［＃「口＋金」、第3水準1-15-5］
唵,※［＃「※」は「俺」の「にんべん」に代えて「くちへん」、読みは「うん」、第3水準1-15-6、66-4］
唵,※［＃「口＋奄」、第3水準1-15-6］
唼,※［＃「口＋妾」、第4水準2-4-1］
啇,※［＃「嫡のつくり」、第4水準2-4-4］
